din,brand_name,atc_description,prior_shortage_count,manufacturer_count,days_since_last_shortage,risk_score
2404761.0,GANCICLOVIR FOR INJECTION,DIRECT ACTING ANTIVIRALS,2,6.0,2254.0,0.23255725988466075
2017431.0,ACETAMINOPHENE 160MGCO.CROQUABLE POUR ENFANT,OTHER ANALGESICS AND ANTIPYRETICS,2,173.0,2270.0,0.23249989715464672
2546361.0,JAMP IMIPRAMINE,ANTIDEPRESSANTS,2,9.0,904.0,0.23231380323972214
644315.0,PRO-AMOX-500,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",1,28.0,2081.0,0.23215330482765262
2470233.0,SANDOZ PERINDOPRIL ERBUMINE,"ACE INHIBITORS, PLAIN",3,20.0,2750.0,0.23192164887720312
658855.0,LOPRESOR SR 100MG,BETA BLOCKING AGENTS,8,28.0,2941.0,0.2319086155837694
2430339.0,ELOCTATE,VITAMIN K AND OTHER HEMOSTATICS,1,1.0,2080.0,0.23190196815326158
2361736.0,NIPRIDE,"ARTERIOLARSMOOTH MUSCLE, AGENTS ACTING ON",3,6.0,1858.0,0.23132302926414386
2512629.0,CEQUA,OTHER OPHTHALMOLOGICALS,2,10.0,2262.0,0.23130538775553694
2092832.0,METROGEL 0.75%,CHEMOTHERAPEUTICS FOR TOPICAL USE,1,21.0,2086.0,0.23122538692096975
1926691.0,CALCIMAR SOLUTION INJ 200UNIT/ML,ANTI-PARATHYROID HORMONES,4,7.0,1260.0,0.2311886021768538
2011271.0,NITRO-DUR 0.8,VASODILATORS USED IN CARDIAC DISEASES,1,33.0,2089.0,0.2309182923295062
2321858.0,RAN-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,4,44.0,1461.0,0.23083894647137165
2321866.0,RAN-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,4,44.0,1461.0,0.23083894647137165
2325381.0,APO-RAMIPRIL,"ACE INHIBITORS, PLAIN",3,31.0,2758.0,0.2307794852803599
2484153.0,FULPHILA,IMMUNOSTIMULANTS,1,9.0,2089.0,0.23055034434512592
2474522.0,TRELEGY ELLIPTA,,1,1.0,2089.0,0.23042778630484478
2223716.0,ZITHROMAX - PWS ORL 100MG/5ML,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",4,6.0,2041.0,0.23042606963964038
2358913.0,SANDOZ OLOPATADINE,DECONGESTANTS AND ANTIALLERGICS,3,10.0,2446.0,0.23024509356388084
362158.0,APO DIAZEPAM TAB 5MG,ANXIOLYTICS,4,17.0,1695.0,0.2301661411249351
1938088.0,JAMP ACETAMINOPHEN 325,OTHER ANALGESICS AND ANTIPYRETICS,1,173.0,2107.0,0.2301206489383983
1939122.0,JAMP ACETAMINOPHEN 500,OTHER ANALGESICS AND ANTIPYRETICS,1,173.0,2107.0,0.2301206489383983
2493713.0,JAMP FLECAINIDE,"ANTIARRHYTHMICS, CLASS I AND III",1,8.0,2092.0,0.2300449297132828
2518538.0,MYCOPHENOLIC ACID,IMMUNOSUPPRESSANTS,1,5.0,2092.0,0.22999903574308503
2230575.0,AMETOP GEL 4%,"ANTIPRURITICS,INCL ANTIHIST,ANESTHET,ETC.",2,2.0,1109.0,0.2296996201748048
2239864.0,APO-FENO-MICRO,"LIPID MODIFYING AGENTS, PLAIN",6,22.0,2620.0,0.22959434196486303
2457237.0,APO-QUETIAPINE XR,ANTIPSYCHOTICS,3,33.0,1731.0,0.22951403612019278
2458578.0,NALOXONE INJECTABLE,ALL OTHER THERAPEUTIC PRODUCTS,1,10.0,2096.0,0.2294231490787672
2357224.0,JAMP-FINASTERIDE,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,4,24.0,1470.0,0.2290642965379001
2241888.0,ARAVA 10MG,IMMUNOSUPPRESSANTS,3,15.0,1873.0,0.2290112410650525
2372584.0,OXYNEO,OPIOIDS,2,13.0,1940.0,0.22893971016707476
2372797.0,OXYNEO,OPIOIDS,2,13.0,1940.0,0.22893971016707476
2273942.0,PMS-MIRTAZAPINE,ANTIDEPRESSANTS,2,22.0,2088.0,0.22892744757723274
2469510.0,CONSTELLA,DRUGS FOR CONSTIPATION,2,1.0,2276.0,0.2288819617618963
703486.0,PMS-LACTULOSE SYR 667MG/ML,DRUGS FOR CONSTIPATION,12,20.0,3472.0,0.22887152629438876
2397811.0,MINT-ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",3,30.0,1263.0,0.22880301225304142
2482002.0,M-CINACALCET,ANTI-PARATHYROID HORMONES,2,16.0,2279.0,0.22862274860757553
2012472.0,LOVENOX,ANTITHROMBOTIC AGENTS,3,6.0,2456.0,0.2285548140595495
518182.0,STIEVA-A CREAM,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,4,9.0,2170.0,0.22838764961925873
2232570.0,AIROMIR,"ADRENERGICS, INHALANTS",5,23.0,2039.0,0.22837872480664775
2241003.0,MYLAN-BUDESONIDE AQ,DECONGESTANTS AND OTHER NASAL PREP.FOR TOPICAL USE,2,10.0,2280.0,0.22836891969583498
2386925.0,SAG-M,ALL OTHER NON-THERAPEUTIC PRODUCTS,2,6.0,1505.0,0.22835423693801687
131237.0,CONRAY 60,"X-RAY CONTRAST MEDIA, IODINATED",7,4.0,2878.0,0.22812787954804714
2472120.0,JAMP-MOXIFLOXACIN,ANTIINFECTIVES,2,24.0,1121.0,0.22808301426478994
2541297.0,APO-CANDESARTAN TABLETS,"ANGIOTENSIN II ANTAGONISTS, PLAIN",3,30.0,857.0,0.22806866795272504
2422816.0,RIVA-LANSOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2,17.0,1220.0,0.22789188080458506
2393034.0,NALOXONE HYDROCHLORIDE INJECTION,ALL OTHER THERAPEUTIC PRODUCTS,2,4.0,733.0,0.22788314196444198
1927744.0,PARSITAN 50MG,ANTICHOLINERGIC AGENTS,2,1.0,1123.0,0.2274094251507041
2433877.0,AURO-PREGABALIN,ANTIEPILEPTICS,4,35.0,2827.0,0.2273987781418822
2237250.0,TEVA-TRYPTOPHAN,ANTIDEPRESSANTS,3,27.0,1695.0,0.22729675229003174
2426277.0,ATROPINE SULFATE INJECTION,"BELLADONNAAND DERIVATIVES, PLAIN",2,30.0,2289.0,0.2272137460389989
2239537.0,PMS-BENZYDAMINE,STOMATOLOGICAL PREPARATIONS,1,9.0,2110.0,0.22713489777588133
2394766.0,APO-OXYCODONE CR,OPIOIDS,1,13.0,1774.0,0.22707103550412497
2548208.0,JAMP LEUCOVORIN,ALL OTHER THERAPEUTIC PRODUCTS,3,13.0,917.0,0.2269702707782909
2372568.0,OXYNEO,OPIOIDS,2,13.0,1953.0,0.22683159586579463
2359561.0,JAMP-RISPERIDONE,ANTIPSYCHOTICS,2,29.0,2345.0,0.2267263121007389
2433907.0,AURO-PREGABALIN,ANTIEPILEPTICS,3,35.0,2654.0,0.22666786714554404
2380048.0,TOVIAZ,"OTHER UROLOGICALS, INCL ANTISPASMODICS",2,4.0,2290.0,0.22665807572679517
2299712.0,ALENDRONATE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,5,26.0,2438.0,0.22653881491040984
2518821.0,JAMP SPIRONOLACTONE,POTASSIUM-SPARING AGENTS,2,8.0,1136.0,0.22541683654372632
2504200.0,JAMP ATORVASTATIN CALCIUM,"LIPID MODIFYING AGENTS, PLAIN",1,32.0,2092.0,0.22528076159310687
2498367.0,JAMP ROSUVASTATIN CALCIUM,"LIPID MODIFYING AGENTS, PLAIN",1,30.0,2092.0,0.2252506131744327
2351110.0,FAMOTIDINE TABLETS,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),3,28.0,2577.0,0.2252470537267286
2470667.0,PERGOVERIS,GONADOTROPHINS AND OTHER OVULATION STIMULANTS,1,1.0,2121.0,0.22523956448602298
2470659.0,PERGOVERIS,GONADOTROPHINS AND OTHER OVULATION STIMULANTS,1,1.0,2121.0,0.22523956448602298
2470640.0,PERGOVERIS,GONADOTROPHINS AND OTHER OVULATION STIMULANTS,1,1.0,2122.0,0.2250787753245171
2446081.0,MAR-DULOXETINE,ANTIDEPRESSANTS,3,27.0,1709.0,0.2250385792876676
2379910.0,FAMPYRA,OTHER NERVOUS SYSTEM DRUGS,1,4.0,2124.0,0.22480259480206155
2380935.0,ETOPOSIDE INJECTION USP,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,9,13.0,3545.0,0.2248021017690493
2281279.0,ACT FLUCONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,3,29.0,1901.0,0.22469736783283417
2439174.0,NAT-QUETIAPINE,ANTIPSYCHOTICS,2,33.0,1584.0,0.2245779642472592
2106272.0,TRANDATE,BETA BLOCKING AGENTS,2,15.0,1392.0,0.22451535678802392
342114.0,TEVA-CEPHALEXIN,OTHER BETA-LACTAM ANTIBACTERIALS,3,13.0,1901.0,0.22445670409344343
2382083.0,MYLAN-BUPROPION XL,ANTIDEPRESSANTS,7,14.0,2713.0,0.22429635430210498
2241638.0,"CEFUROXIME FOR INJECTION, USP",OTHER BETA-LACTAM ANTIBACTERIALS,2,5.0,2305.0,0.2242590656367608
670901.0,VASOTEC,"ACE INHIBITORS, PLAIN",2,3.0,1457.0,0.22410520084594424
2329239.0,DRAXIMAGE MDP-25,,1,5.0,2129.0,0.22401558564744617
2424770.0,ACTEMRA,IMMUNOSUPPRESSANTS,2,3.0,2307.0,0.22390854306082997
2241210.0,TOBRAMYCIN INJECTION USP,AMINOGLYCOSIDE ANTIBACTERIALS,1,8.0,2130.0,0.22390044231643508
2495139.0,JAMP DESVENLAFAXINE,ANTIDEPRESSANTS,1,9.0,1941.0,0.2238052018524482
2495147.0,JAMP DESVENLAFAXINE,ANTIDEPRESSANTS,1,9.0,1941.0,0.2238052018524482
2237371.0,APO-FLUCONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,3,29.0,2488.0,0.22374137054593982
2519437.0,REDDY-CLOBETASOL SHAMPOO,"CORTICOSTEROIDS, PLAIN",1,17.0,2132.0,0.22371528003856148
704423.0,ANDROCUR DEPOT,ANTIANDROGENS,1,14.0,2132.0,0.22367028200307273
2243835.0,ARGATROBAN,ANTITHROMBOTIC AGENTS,1,2.0,2131.0,0.22365033623339917
2452456.0,BORTEZOMIB FOR INJECTION,,1,14.0,2133.0,0.223510289907965
2244638.0,APO-CLOBAZAM,ANXIOLYTICS,3,9.0,2488.0,0.22344148045324153
2359588.0,JAMP-RISPERIDONE,ANTIPSYCHOTICS,3,29.0,2543.0,0.22343408442598636
2319616.0,OLMETEC PLUS,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",6,63.0,3042.0,0.2234294961496628
2378442.0,LOVENOX,ANTITHROMBOTIC AGENTS,4,6.0,2085.0,0.2233137931456504
2389657.0,MINT-LOSARTAN/HCTZ,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",3,25.0,2507.0,0.22325062335976717
1924516.0,DEXEDRINE TABLETS (5MG),PSYCHOSTIMULANTS AND NOOTROPICS,1,5.0,2135.0,0.22305580112003381
886858.0,EMLA CREAM,"ANTIPRURITICS,INCL ANTIHIST,ANESTHET,ETC.",4,41.0,1509.0,0.22303314845659467
2125366.0,HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 12MG,OPIOIDS,4,15.0,2332.0,0.22301189613537106
2283093.0,MENOPUR,GONADOTROPHINS AND OTHER OVULATION STIMULANTS,1,1.0,2137.0,0.22267671639224176
1976133.0,DOVONEX,ANTIPSORIATICS FOR TOPICAL USE,1,3.0,2138.0,0.22254711895349494
886971.0,"CEFTAZIDIME FOR INJECTION, USP",OTHER BETA-LACTAM ANTIBACTERIALS,2,4.0,2316.0,0.22248539845237011
2303655.0,SANDOZ RISPERIDONE,ANTIPSYCHOTICS,1,29.0,1032.0,0.22245827667145937
60364.0,"10% DEXTROSE INJECTION, USP",I.V. SOLUTIONS,1,101.0,2149.0,0.22225776324173968
2246619.0,XALACOM,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,1,32.0,2144.0,0.2220241924236959
2293528.0,TARO-CEFPROZIL,OTHER BETA-LACTAM ANTIBACTERIALS,1,8.0,2143.0,0.22182538096801868
312363.0,CHLOROMYCETIN SUCCINATE INJECTION 1GM,AMPHENICOLS,2,1.0,1158.0,0.22179194944271124
1911902.0,NITRO-DUR 0.4,VASODILATORS USED IN CARDIAC DISEASES,1,33.0,2146.0,0.22172087623795358
2502380.0,HULIO,IMMUNOSUPPRESSANTS,1,9.0,2145.0,0.2215222590494923
60739.0,DEXTROSE 5% AND 0.45% SOD CHLORIDE INJ,I.V. SOLUTIONS,1,196.0,2164.0,0.2212880196094501
1916882.0,CLAVULIN 125 F ORAL SUS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",1,17.0,2149.0,0.22100611461667014
2411628.0,ROSUVASTATIN-5,"LIPID MODIFYING AGENTS, PLAIN",6,30.0,2675.0,0.22087034620143167
2430355.0,ELOCTATE,VITAMIN K AND OTHER HEMOSTATICS,1,1.0,2151.0,0.22045134791924365
2177161.0,APO-BROMAZEPAM - TAB 3MG,ANXIOLYTICS,2,9.0,780.0,0.22042567193096618
2467321.0,M-PREGABALIN,ANTIEPILEPTICS,2,35.0,2516.0,0.22034711257876857
713449.0,TEVA-HALOPERIDOL,ANTIPSYCHOTICS,1,13.0,2206.0,0.22032529879683546
2056429.0,CHARAC-25,INTESTINALADSORBENTS,6,57.0,3045.0,0.22026834628395975
402230.0,SODIUM CHLORIDE INJ 23.4%,I.V. SOLUTION ADDITIVES,4,196.0,2240.0,0.21997713585391585
2356708.0,SANDOZ VALSARTAN HCT,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",1,19.0,2172.0,0.2199755510797508
2378434.0,LOVENOX,ANTITHROMBOTIC AGENTS,4,6.0,2106.0,0.2199749028687643
2453347.0,JAMP-DORZOLAMIDE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,1,20.0,2156.0,0.219941882724902
2392135.0,BIO-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,3,44.0,2515.0,0.21967124256401452
2242527.0,SANDOZ PROCTOMYXIN HC,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,6,36.0,2716.0,0.2194796465946412
872296.0,TRAVASOL,I.V. SOLUTIONS,3,27.0,2515.0,0.21941964430089655
2406764.0,PMS-CYTARABINE,ANTIMETABOLITES,3,10.0,2514.0,0.2193260151737695
2466082.0,TARO-ACITRETIN,ANTIPSORIATICS FOR SYSTEMIC USE,3,4.0,1739.0,0.21928217286440607
2442582.0,AURO-ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",4,30.0,2664.0,0.2189702828009245
2507196.0,TEVA-RIVAROXABAN,ANTITHROMBOTIC AGENTS,2,21.0,1179.0,0.2187645095762035
2494272.0,TARO-BUDESONIDE,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",2,10.0,1178.0,0.21875963942893034
2316404.0,RATIO-IRBESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",3,28.0,1885.0,0.21851255036026396
2317079.0,PMS-IRBESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",7,28.0,3177.0,0.21837304396001375
2248489.0,"4% ASTRACAINE DENTAL WITH EPINEPHRINE 1:200,000 (0.005MG/ML)","ANESTHETICS, LOCAL",3,9.0,2521.0,0.2182086611209803
2330733.0,3% POLOCAINE DENTAL,"ANESTHETICS, LOCAL",3,9.0,2521.0,0.2182086611209803
2503123.0,PMS-FLUTICASONE HFA,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",1,9.0,2167.0,0.21804545012409535
2514702.0,JAMP PIRFENIDONE,IMMUNOSUPPRESSANTS,2,8.0,2345.0,0.21795518134430047
312800.0,APO HYDRO TAB 50MG,"LOW-CEILING DIURETICS, THIAZIDES",2,63.0,801.0,0.217911754419293
2278650.0,SANDOZ FAMCICLOVIR,DIRECT ACTING ANTIVIRALS,5,12.0,2880.0,0.21763055666373207
2298503.0,DIPHENHYDRAMINE HYDROCHLORIDE ELIXIR USP,ANTIHISTAMINES FOR SYSTEMIC USE,1,82.0,2177.0,0.21754954374433294
682268.0,ERYTHROCIN I.V.,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,3.0,2170.0,0.21748618999883404
682276.0,ERYTHROCIN I.V.,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,3.0,2170.0,0.21748618999883404
2310813.0,PMS-RABEPRAZOLE EC,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),5,18.0,2207.0,0.21721101015397346
761850.0,DOPAMINE HCL 0.8MG/ML DEXTROSE 5% INJ USP,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,3,4.0,2528.0,0.21703669946398788
2261723.0,YASMIN 21,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,1,36.0,2178.0,0.21671748360030546
2063808.0,DIPENTUM,INTESTINALANTIINFLAMMATORY AGENTS,4,1.0,2127.0,0.2165987166989239
2459906.0,ACETYLCYSTEINE SOLUTION USP,"EXPECTORANTS,EXCL COMBINATIONS WITH COUGH SUPPR.",4,11.0,2129.0,0.2164325568944375
2496216.0,PMS-FAMPRIDINE,OTHER NERVOUS SYSTEM DRUGS,1,4.0,2177.0,0.21640490340656815
2392526.0,GABAPENTIN TABLETS USP,ANTIEPILEPTICS,3,37.0,1946.0,0.21610057120593953
2249332.0,APO-METHYLPHENIDATE,PSYCHOSTIMULANTS AND NOOTROPICS,4,17.0,2713.0,0.21605751560092054
2316412.0,TEVA-IRBESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",3,28.0,1901.0,0.21600490428096406
60313.0,ANTICOAGULANT SOD CITRATE SOLTN 4GM/100ML,ALL OTHER NON-THERAPEUTIC PRODUCTS,1,40.0,2185.0,0.21568279682223693
2019892.0,APO-ENALAPRIL TAB 10MG,"ACE INHIBITORS, PLAIN",3,11.0,2270.0,0.21561805255027333
2389282.0,DECAPEPTYL,HORMONES AND RELATED AGENTS,1,1.0,2185.0,0.215113495225042
2487284.0,PMS-EFAVIRENZ-EMTRICITABINE-TENOFOVIR,DIRECT ACTING ANTIVIRALS,1,16.0,2187.0,0.21502104785129375
2403323.0,AURO-LOSARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",3,25.0,2492.0,0.21441028603285012
893595.0,APO-CAPTO TAB 12.5MG,"ACE INHIBITORS, PLAIN",1,21.0,181.0,0.214340927831666
868.0,ISOPTO CARPINE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,1,18.0,2192.0,0.21427335971114334
2483343.0,ACETAMINOPHEN INJECTION,OTHER ANALGESICS AND ANTIPYRETICS,2,173.0,1222.0,0.21426908940086323
2450895.0,ACH-QUETIAPINE FUMARATE XR,ANTIPSYCHOTICS,1,33.0,2247.0,0.2141934837918892
595942.0,TRIFLUOPERAZINE,ANTIPSYCHOTICS,3,8.0,1828.0,0.21372535889189695
2403730.0,PREGABALIN,ANTIEPILEPTICS,2,35.0,2559.0,0.21361441815638552
326836.0,TRIFLUOPERAZINE,ANTIPSYCHOTICS,3,8.0,1829.0,0.21357052345157113
2359499.0,MOVIPREP,DRUGS FOR CONSTIPATION,1,196.0,2214.0,0.213449370255666
2242687.0,TARO-WARFARIN,ANTITHROMBOTIC AGENTS,1,8.0,1035.0,0.21334221630102232
360260.0,METHYLDOPA,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",1,10.0,2198.0,0.2132278935767308
2483092.0,SUBLOCADE,,2,3.0,2375.0,0.21320673418586888
1919679.0,PROSTIN E2 VAGINAL GEL,UTEROTONICS,1,2.0,1037.0,0.21294616037269606
155357.0,ADRENALIN CHLORIDE SOL 1:1000 AMP,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,6,2.0,3087.0,0.21289506824397042
2248501.0,APO-QUINAPRIL,"ACE INHIBITORS, PLAIN",4,9.0,2467.0,0.2125681326749044
568627.0,VISKAZIDE,BETA BLOCKING AGENTS AND OTHER DIURETICS,2,12.0,1219.0,0.2123993098850779
568635.0,VISKAZIDE,BETA BLOCKING AGENTS AND OTHER DIURETICS,2,12.0,1219.0,0.2123993098850779
828750.0,HEPARIN SOD AND 0.9% SOD CHLORIDE INJ,ANTITHROMBOTIC AGENTS,3,1.0,2558.0,0.21233172081455026
2378612.0,XARELTO,ANTITHROMBOTIC AGENTS,2,21.0,1221.0,0.21222105805621935
2254786.0,TEVA-LATANOPROST,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,4,18.0,1577.0,0.21202963044505288
2229868.0,HYOSCINE BUTYLBROMIDE INJECTION SANDOZ STANDARD,"BELLADONNAAND DERIVATIVES, PLAIN",1,7.0,2206.0,0.21195031626610822
363839.0,BUSCOPAN,"BELLADONNAAND DERIVATIVES, PLAIN",3,7.0,1787.0,0.21184609404758759
2354985.0,PMS-MONTELUKAST,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,1,30.0,2209.0,0.21182035488754247
2126559.0,IMDUR - EXTENDED RELEASE TABLETS 60 MG,VASODILATORS USED IN CARDIAC DISEASES,6,9.0,2514.0,0.21175745136862476
2335700.0,TOLOXIN,CARDIAC GLYCOSIDES,6,8.0,3095.0,0.21174867181349336
2422948.0,ALPROLIX,VITAMIN K AND OTHER HEMOSTATICS,1,1.0,2207.0,0.211709917593385
2150204.0,SODIUM CHLORIDE INJECTION USP,I.V. SOLUTION ADDITIVES,2,196.0,2403.0,0.21167832263114383
2330237.0,PMS-BETAHISTINE,ANTIVERTIGO PREPARATIONS,4,13.0,2160.0,0.21165540292784316
527033.0,FUROSEMIDE INJ USP,HIGH-CEILING DIURETICS,4,30.0,2743.0,0.21159849248163282
2456311.0,ACH-OLMESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",3,18.0,1735.0,0.21157212512077272
23485.0,ZARONTIN SYR 250MG/5ML,ANTIEPILEPTICS,1,3.0,2392.0,0.2115290254377996
2017458.0,ACETAMINOPHEN CHEWABLE TABLETS 80 MG FOR CHILDREN,OTHER ANALGESICS AND ANTIPYRETICS,1,173.0,2225.0,0.2114208751523485
2502429.0,JAMP PRASUGREL,ANTITHROMBOTIC AGENTS,1,2.0,2209.0,0.2114168629583261
2453363.0,APO-CETIRIZINE,ANTIHISTAMINES FOR SYSTEMIC USE,2,26.0,2389.0,0.21138128830309175
2148498.0,MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5%,ANTIINFLAMMATORY AGENTS,5,7.0,2456.0,0.21121964063335685
2239267.0,MAVIK,"ACE INHIBITORS, PLAIN",4,12.0,3059.0,0.21092491354436643
2328372.0,RAN-RISPERIDONE,ANTIPSYCHOTICS,3,29.0,1461.0,0.21089105805985792
2387409.0,AURO-RAMIPRIL,"ACE INHIBITORS, PLAIN",3,31.0,2884.0,0.21081165597937657
2108135.0,CEFAZOLIN FOR INJECTION,OTHER BETA-LACTAM ANTIBACTERIALS,4,11.0,2282.0,0.21073724248531886
2507811.0,MED-BRIMONIDINE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,1,17.0,2216.0,0.21055857473939177
2190885.0,GLUCOBAY,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",3,3.0,1989.0,0.21051103210597202
335134.0,PERPHENAZINE,ANTIPSYCHOTICS,1,9.0,2271.0,0.21014977018164155
2370840.0,CATHEJELL,"ANESTHETICS, LOCAL",1,106.0,2228.0,0.209998589193145
718149.0,TRYPTAN CAP 500MG,ANTIDEPRESSANTS,3,27.0,1612.0,0.20988095169566823
2516322.0,TEPMETKO,,1,1.0,2219.0,0.20987009363939232
2212021.0,ZITHROMAX,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",4,6.0,1978.0,0.20976475533337413
2442817.0,JAMP TRAZODONE,ANTIDEPRESSANTS,1,19.0,2033.0,0.209564364520646
2442809.0,JAMP TRAZODONE,ANTIDEPRESSANTS,1,19.0,2033.0,0.209564364520646
2442825.0,JAMP TRAZODONE,ANTIDEPRESSANTS,1,19.0,2033.0,0.209564364520646
396788.0,APO FUROSEMIDE TAB 20MG,HIGH-CEILING DIURETICS,2,30.0,1627.0,0.20949156434772853
2368889.0,JAMP-PAROXETINE,ANTIDEPRESSANTS,1,12.0,2033.0,0.2094642280172265
2442116.0,METOPROLOL-L,BETA BLOCKING AGENTS,2,28.0,1257.0,0.20945708544721786
2385309.0,IRBESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",5,28.0,2881.0,0.20922817512869
2366460.0,REMIFENTANIL HYDROCHLORIDE FOR INJECTION,"ANESTHETICS, GENERAL",2,4.0,2402.0,0.20907654358940722
2265982.0,BLEOMYCIN FOR INJECTION,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,2,4.0,2402.0,0.20907654358940722
2014238.0,MS.IR,OPIOIDS,2,22.0,2067.0,0.20906394138032955
2361248.0,TEVA-PREGABALIN,,1,35.0,1066.0,0.2089718377284435
2268906.0,MYLAN-SUMATRIPTAN,ANTIMIGRAINE PREPARATIONS,3,25.0,1808.0,0.20888941894003568
2487748.0,SANDOZ GEFITINIB,,1,7.0,1064.0,0.208876764849447
2385570.0,SUMATRIPTAN DF,ANTIMIGRAINE PREPARATIONS,1,25.0,2228.0,0.2088402548533225
2486628.0,"SODIUM BICARBONATE INJECTION, USP",I.V. SOLUTION ADDITIVES,2,87.0,1637.0,0.2087815260755753
649236.0,CHARACTOL-50,INTESTINALADSORBENTS,4,57.0,2764.0,0.2087727407920165
2245689.0,LANTUS,INSULINS AND ANALOGUES,2,3.0,2404.0,0.20875763285338853
2310961.0,PRO-LISINOPRIL - 5,"ACE INHIBITORS, PLAIN",1,15.0,1379.0,0.20873221163326666
2436604.0,NAT-RIZATRIPTAN ODT,ANTIMIGRAINE PREPARATIONS,2,30.0,1246.0,0.20852285767403303
2436612.0,NAT-RIZATRIPTAN ODT,ANTIMIGRAINE PREPARATIONS,2,30.0,1246.0,0.20852285767403303
1919687.0,PROSTIN E2 VAGINAL GEL,UTEROTONICS,1,2.0,1067.0,0.20834900207586962
2361728.0,VIMOVO,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",1,22.0,2233.0,0.20803719765709197
2541092.0,MOUNJARO,,2,1.0,1247.0,0.20795791036741426
725765.0,MEPERIDINE HYDROCHLORIDE INJECTION USP,OPIOIDS,2,5.0,2073.0,0.20790911381605115
2245293.0,MYLAN-FLUCONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,3,29.0,1815.0,0.20788218713539516
2450496.0,MYLAN-VERAPAMIL SR,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,4,21.0,2186.0,0.20779847337707533
2478293.0,SOLIQUA,,1,1.0,2233.0,0.20773850693871593
2408988.0,CLARITHROMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",1,19.0,2235.0,0.2076910276055287
2395649.0,ANASTROZOLE,HORMONE ANTAGONISTS AND RELATED AGENTS,3,27.0,2591.0,0.20765889636734775
2294257.0,RAN-LISINOPRIL,"ACE INHIBITORS, PLAIN",4,15.0,2619.0,0.20718406358835617
2103729.0,ZESTORETIC,"ACE INHIBITORS, COMBINATIONS",3,63.0,1824.0,0.20700129899661499
653217.0,RATIO-ECTOSONE,"CORTICOSTEROIDS, PLAIN",5,14.0,2562.0,0.20697162572963118
